isin;name;field;reason;detail;euronext_link;amf_geco_search
FR0010641449;AgroGeneration;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010641449-ALXP;https://geco.amf-france.org
FR0013384369;BAIKOWSKI;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013384369-ALXP;https://geco.amf-france.org
FR0000066961;BERNARD LOISEAU;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000066961-ALXP;https://geco.amf-france.org
FR0004174233;BILENDI;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0004174233-ALXP;https://geco.amf-france.org
FR0013345493;BIO-UV GROUP;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013345493-ALXP;https://geco.amf-france.org
FR001400OLP5;BIOPHYTIS;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400OLP5-ALXP;https://geco.amf-france.org
FR0011005933;BIOSYNEX;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011005933-ALXP;https://geco.amf-france.org
FR0011041011;BLUELINEA;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011041011-ALXP;https://geco.amf-france.org
FR0011365907;BOA CONCEPT;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011365907-ALXP;https://geco.amf-france.org
FR0000054421;BOURRELIER GROUP;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000054421-ALXP;https://geco.amf-france.org
FR001400AJZ7;BROADPEAK;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400AJZ7-ALXP;https://geco.amf-france.org
FR0010151589;CAFOM;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010151589-ALXP;https://geco.amf-france.org
FR0014004QR6;CALIBRE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014004QR6-ALXP;https://geco.amf-france.org
BE0974298300;CANDELA INVEST;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/BE0974298300-ALXB;https://geco.amf-france.org
FR0011053636;CAPITAL B;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011053636-ALXP;https://geco.amf-france.org
FR0011648716;CARBIOS;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011648716-ALXP;https://geco.amf-france.org
FR0010193052;CATANA GROUP;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010193052-ALXP;https://geco.amf-france.org
FR0000064446;CATERING INTERNATIONAL & SERVICES S.A.;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000064446-ALXP;https://geco.amf-france.org
FR0000053506;CEGEDIM;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000053506-ALXP;https://geco.amf-france.org
FR0010425595;CELLECTIS;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010425595-ALXP;https://geco.amf-france.org
FR001400AJ60;CHARWOOD ENERGY S.A.;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400AJ60-ALXP;https://geco.amf-france.org
FR0000054322;CIBOX INTER A CTIV;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000054322-ALXP;https://geco.amf-france.org
BE0003519270;CO.BR.HA (D);corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/BE0003519270-ALXB;https://geco.amf-france.org
FR0013257409;COFIDUR S.A.;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013257409-ALXP;https://geco.amf-france.org
FR0011071570;COGRA;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011071570-ALXP;https://geco.amf-france.org
BE0160342011;COIL;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/BE0160342011-ALXP;https://geco.amf-france.org
FR0011716265;CROSSJECT;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011716265-ALXP;https://geco.amf-france.org
FR0014007LW0;CRYPTO BLOCKCHAIN INDUSTRIES;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014007LW0-ALXP;https://geco.amf-france.org
FR0010404368;D.L.S.I.;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010404368-ALXP;https://geco.amf-france.org
FR0000185423;DAMARTEX;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000185423-ALXP;https://geco.amf-france.org
FR001400LO86;DBT;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400LO86-ALXP;https://geco.amf-france.org
FR0000054132;DELFINGEN INDUSTRY;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000054132-ALXP;https://geco.amf-france.org
FR0013283108;DELTA PLUS GROUP;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013283108-ALXP;https://geco.amf-france.org
FR0000060840;DEVERNOIS;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000060840-ALXP;https://geco.amf-france.org
FR0012202497;DIAGNOSTIC MEDICAL SYSTEMS;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0012202497-ALXP;https://geco.amf-france.org
FR0010436584;DNXCORP;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010436584-ALXP;https://geco.amf-france.org
FR001400SP13;DOLFINES;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400SP13-ALXP;https://geco.amf-france.org
FR0013331212;DONTNOD Entertainment;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013331212-ALXP;https://geco.amf-france.org
FR001400SVN0;DRONE VOLT;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400SVN0-ALXP;https://geco.amf-france.org
FR0014004339;E-PANGO;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014004339-ALXP;https://geco.amf-france.org
FR0013534617;ECOMIAM SA;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013534617-ALXP;https://geco.amf-france.org
FR0011490648;ECOSLOPS;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011490648-ALXP;https://geco.amf-france.org
IT0005351504;EDILIZIACROBATICA;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005351504-ALXP;https://geco.amf-france.org
FR0000072373;EGIDE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000072373-ALXP;https://geco.amf-france.org
FR0013356755;EMOVA GROUP;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013356755-ALXP;https://geco.amf-france.org
FR0004030708;ENCRES DUBUIT;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0004030708-ALXP;https://geco.amf-france.org
FR0013330792;ENENSYS;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013330792-ALXP;https://geco.amf-france.org
FR0013399359;ENERGISME;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013399359-ALXP;https://geco.amf-france.org
FR0014004974;ENOGIA;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014004974-ALXP;https://geco.amf-france.org
FR0014004362;ENTECH;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014004362-ALXP;https://geco.amf-france.org
FR0010465534;EO2;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010465534-ALXP;https://geco.amf-france.org
FR0010424697;ETHERO;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010424697-ALXP;https://geco.amf-france.org
FR0010844001;EURASIA GROUPE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010844001-ALXP;https://geco.amf-france.org
FR0013240934;EUROBIO-SCIENTIFIC;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013240934-ALXP;https://geco.amf-france.org
FR0013256518;EUROFINS CEREP;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013256518-ALXP;https://geco.amf-france.org
FR0010157115;EUROLAND CORPORATE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010157115-ALXP;https://geco.amf-france.org
FR0010490920;EUROPACORP;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010490920-ALXP;https://geco.amf-france.org
FR0000064164;EXACOMPTA CLAIREFONTAINE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000064164-ALXP;https://geco.amf-france.org
BE0974497290;European Medical Solutions;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/BE0974497290-ALXB;https://geco.amf-france.org
ES0105029005;FACEPHI;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/ES0105029005-ALXP;https://geco.amf-france.org
FR0011271600;FERMENTALG;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011271600-ALXP;https://geco.amf-france.org
FR001400AEM6;FILL UP MEDIA S.A.;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400AEM6-ALXP;https://geco.amf-france.org
FR0000074759;FLEURY MICHON;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000074759-ALXP;https://geco.amf-france.org
FR001400GO75;FLORENTAISE S.A.;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400GO75-ALXP;https://geco.amf-france.org
FR0010485268;FOUNTAINE PAJOT;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010485268-ALXP;https://geco.amf-france.org
FR0004187367;FREELANCE.COM;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0004187367-ALXP;https://geco.amf-france.org
FR0000124414;GASCOGNE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000124414-ALXP;https://geco.amf-france.org
FR001400M1R1;GECI INTL;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400M1R1-ALXP;https://geco.amf-france.org
FR0004053510;GENOWAY;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0004053510-ALXP;https://geco.amf-france.org
FR0000033888;GEVELOT;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000033888-ALXP;https://geco.amf-france.org
FR0011208693;GOLD BY GOLD;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011208693-ALXP;https://geco.amf-france.org
IE000T78CHJ8;GREAT WESTERN MINING CORPORATION PLC;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IE000T78CHJ8-XESM;https://geco.amf-france.org
IE00BF2NR112;GREENCOAT RENEWABLES PLC;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IE00BF2NR112-XESM;https://geco.amf-france.org
FR0014005ZM5;GROLLEAU;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014005ZM5-ALXP;https://geco.amf-france.org
FR0014003V77;GROUPE AIRWELL;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014003V77-ALXP;https://geco.amf-france.org
FR0012819381;GROUPE GUILLIN;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0012819381-ALXP;https://geco.amf-france.org
FR0000075442;GROUPE LDLC;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000075442-ALXP;https://geco.amf-france.org
FR0013439627;GROUPE OKWIND;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013439627-ALXP;https://geco.amf-france.org
FR0013429404;GROUPE TERA;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013429404-ALXP;https://geco.amf-france.org
FR0014000RP6;GROUPIMO;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014000RP6-ALXP;https://geco.amf-france.org
FR0014007ND6;HAFFNER ENERGY;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014007ND6-ALXP;https://geco.amf-france.org
FR0000066540;HERIGE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000066540-ALXP;https://geco.amf-france.org
FR0004159473;HEXAOM;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0004159473-ALXP;https://geco.amf-france.org
FR0000038531;HF COMPANY;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000038531-ALXP;https://geco.amf-france.org
FR0012821916;HIPAY GROUP;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0012821916-ALXP;https://geco.amf-france.org
FR0010396309;HITECHPROS;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010396309-ALXP;https://geco.amf-france.org
FR0013451044;HOFFMANN;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013451044-ALXP;https://geco.amf-france.org
FR0014010QE1;HOPIUM;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014010QE1-ALXP;https://geco.amf-france.org
FR0000065278;HOPSCOTCH GROUPE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000065278-ALXP;https://geco.amf-france.org
FR0014007LQ2;HUNYVERS;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014007LQ2-ALXP;https://geco.amf-france.org
FR0014001PM5;HYDROGEN-REFUELING-SOLUTIONS;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014001PM5-ALXP;https://geco.amf-france.org
FR0005854700;I2S;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0005854700-ALXP;https://geco.amf-france.org
FR001400A3Q3;ICAPE HOLDING;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400A3Q3-ALXP;https://geco.amf-france.org
FR00140048X2;IKONISYS;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR00140048X2-ALXP;https://geco.amf-france.org
FR0013060100;IMMERSION;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013060100-ALXP;https://geco.amf-france.org
FR0013470168;IMPLANET;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013470168-ALXP;https://geco.amf-france.org
FR0000064297;INNELEC MULTIMEDIA;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000064297-ALXP;https://geco.amf-france.org
FR0000060451;INSTALLUX;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000060451-ALXP;https://geco.amf-france.org
FR0010908723;INTEGRAGEN;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010908723-ALXP;https://geco.amf-france.org
FR0011179886;INTRASENSE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011179886-ALXP;https://geco.amf-france.org
BE0974299316;INVIBES ADVERTISING N.V.;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/BE0974299316-ALXP;https://geco.amf-france.org
ES0109429037;ISPD NETWORK;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/ES0109429037-ALXP;https://geco.amf-france.org
FR0000072597;IT LINK;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000072597-ALXP;https://geco.amf-france.org
FR0010722819;KALRAY;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010722819-ALXP;https://geco.amf-france.org
FR0013156007;KERLINK;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013156007-ALXP;https://geco.amf-france.org
FR0004029411;KEYRUS;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0004029411-ALXP;https://geco.amf-france.org
FR0013374667;KKO INTERNATIONAL;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013374667-ALXP;https://geco.amf-france.org
FR0011038348;KLARSEN;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011038348-ALXP;https://geco.amf-france.org
FR0013481835;KLEA HOLDING;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013481835-ALXP;https://geco.amf-france.org
FR0013419876;KUMULUS VAPE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013419876-ALXP;https://geco.amf-france.org
FR0000075343;LABORATOIRES EUROMEDIS;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000075343-ALXP;https://geco.amf-france.org
FR0004027068;LANSON-BCC;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0004027068-ALXP;https://geco.amf-france.org
FR0013308582;LARGO;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013308582-ALXP;https://geco.amf-france.org
FR0000121295;LEBON;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000121295-ALXP;https://geco.amf-france.org
FR001400F2Z1;LEPERMISLIBRE S.A.;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400F2Z1-ALXP;https://geco.amf-france.org
FR0007080254;LES HOTELS BAVEREZ;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0007080254-ALXP;https://geco.amf-france.org
FR0000033599;LEXIBOOK LINGUIST.;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000033599-ALXP;https://geco.amf-france.org
FR0013230950;LIGHTON;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013230950-ALXP;https://geco.amf-france.org
ES0105089009;LLEIDA;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/ES0105089009-ALXP;https://geco.amf-france.org
FR0000044943;LOGIC INSTRUMENT;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000044943-ALXP;https://geco.amf-france.org
FR001400TL40;LOUIS HACHETTE GROUP;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400TL40-ALXP;https://geco.amf-france.org
ES0105463006;MAKING SCIENCE GROUP S.A.;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/ES0105463006-ALXP;https://geco.amf-france.org
IE00BVGC3741;MALIN CORPORATION PLC;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IE00BVGC3741-XESM;https://geco.amf-france.org
FR0013400835;MARE NOSTRUM;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013400835-ALXP;https://geco.amf-france.org
FR0004155687;MASTRAD;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0004155687-ALXP;https://geco.amf-france.org
FR0010609263;MAUNA KEA TECHNOLOGIES S.A.;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010609263-ALXP;https://geco.amf-france.org
FR0011049824;MEDIAN TECHNOLOGIES;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011049824-ALXP;https://geco.amf-france.org
FR00140066X4;METAVISIO (THOMSON COMPUTING);corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR00140066X4-ALXP;https://geco.amf-france.org
FR0011217710;METHANOR;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011217710-ALXP;https://geco.amf-france.org
IT0005450819;MEXEDIA S.P.A;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005450819-ALXP;https://geco.amf-france.org
FR0010204453;MG INTERNATIONAL;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010204453-ALXP;https://geco.amf-france.org
FR0010353888;MGI DIGITAL GRAPHI;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010353888-ALXP;https://geco.amf-france.org
FR0013053535;MILIBOO;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013053535-ALXP;https://geco.amf-france.org
IE00BD64C665;MINCON GROUP PLC;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IE00BD64C665-XESM;https://geco.amf-france.org
FR0004172450;MINT;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0004172450-ALXP;https://geco.amf-france.org
FR001400H3A0;MON COURTIER ENERGIE GROUPE S.A.;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400H3A0-ALXP;https://geco.amf-france.org
FR0011033083;MOULINVEST;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011033083-ALXP;https://geco.amf-france.org
FR0004034320;MR BRICOLAGE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0004034320-ALXP;https://geco.amf-france.org
FR0013462231;MUNIC;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013462231-ALXP;https://geco.amf-france.org
FR0014003J32;NAMR;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014003J32-ALXP;https://geco.amf-france.org
